"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_007020","ME8","ptg000001l:19366430-19381367","Q32Q86","Cryptochrome-1","Rattus norvegicus (Rat)","circadian regulation of gene expression [GO:0032922]; circadian rhythm [GO:0007623]; entrainment of circadian clock by photoperiod [GO:0043153]; gluconeogenesis [GO:0006094]; glucose homeostasis [GO:0042593]; lipid storage [GO:0019915]; negative regulation of circadian rhythm [GO:0042754]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of G protein-coupled receptor signaling pathway [GO:0045744]; negative regulation of glucocorticoid receptor signaling pathway [GO:2000323]; negative regulation of glucocorticoid secretion [GO:2000850]; negative regulation of gluconeogenesis [GO:0045721]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of protein ubiquitination [GO:0031398]; regulation of circadian rhythm [GO:0042752]; regulation of DNA damage checkpoint [GO:2000001]; regulation of gluconeogenesis [GO:0006111]; response to activity [GO:0014823]; response to glucagon [GO:0033762]; response to insulin [GO:0032868]; response to light stimulus [GO:0009416]; selective autophagy [GO:0061912]; signal transduction in response to DNA damage [GO:0042770]","GO:0000122; GO:0003677; GO:0003690; GO:0005634; GO:0005737; GO:0005739; GO:0006094; GO:0006111; GO:0007623; GO:0009416; GO:0009881; GO:0014823; GO:0016922; GO:0019900; GO:0019901; GO:0019902; GO:0019915; GO:0031397; GO:0031398; GO:0032868; GO:0032922; GO:0033762; GO:0042593; GO:0042752; GO:0042754; GO:0042770; GO:0042826; GO:0043153; GO:0045721; GO:0045722; GO:0045744; GO:0045892; GO:0061912; GO:0070888; GO:0071949; GO:0140297; GO:2000001; GO:2000323; GO:2000850"
"FUN_007022","ME9","ptg000001l:19386902-19398415","Q8WP19","Cryptochrome-1","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","circadian regulation of gene expression [GO:0032922]; circadian rhythm [GO:0007623]; entrainment of circadian clock by photoperiod [GO:0043153]; gluconeogenesis [GO:0006094]; glucose homeostasis [GO:0042593]; negative regulation of circadian rhythm [GO:0042754]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of G protein-coupled receptor signaling pathway [GO:0045744]; negative regulation of glucocorticoid receptor signaling pathway [GO:2000323]; negative regulation of gluconeogenesis [GO:0045721]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of protein ubiquitination [GO:0031398]; regulation of circadian rhythm [GO:0042752]; regulation of DNA damage checkpoint [GO:2000001]; response to activity [GO:0014823]; response to glucagon [GO:0033762]; response to light stimulus [GO:0009416]; signal transduction in response to DNA damage [GO:0042770]","GO:0000122; GO:0000166; GO:0005634; GO:0005737; GO:0006094; GO:0007623; GO:0009416; GO:0009881; GO:0014823; GO:0031397; GO:0031398; GO:0032922; GO:0033762; GO:0042593; GO:0042752; GO:0042754; GO:0042770; GO:0043153; GO:0045721; GO:0045744; GO:0045892; GO:2000001; GO:2000323"
"FUN_007680","ME42","ptg000002l:3191325-3194596","Q9MYM7","Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)","Pongo pygmaeus (Bornean orangutan)","lipid metabolic process [GO:0006629]; protein glycosylation [GO:0006486]","GO:0000139; GO:0006486; GO:0006629; GO:0047275"
"FUN_007683","ME6","ptg000002l:3221659-3222655","Q9MYM7","Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)","Pongo pygmaeus (Bornean orangutan)","lipid metabolic process [GO:0006629]; protein glycosylation [GO:0006486]","GO:0000139; GO:0006486; GO:0006629; GO:0047275"
"FUN_007866","ME42","ptg000002l:5592968-5594032","Q07352","mRNA decay activator protein ZFP36L1 (Butyrate response factor 1) (EGF-response factor 1) (ERF-1) (TPA-induced sequence 11b) (Zinc finger protein 36, C3H1 type-like 1) (ZFP36-like 1)","Homo sapiens (Human)","3'-UTR-mediated mRNA destabilization [GO:0061158]; apoptotic process [GO:0006915]; cell population proliferation [GO:0008283]; cellular response to cAMP [GO:0071320]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hypoxia [GO:0071456]; cellular response to insulin stimulus [GO:0032869]; cellular response to peptide hormone stimulus [GO:0071375]; cellular response to raffinose [GO:0097403]; cellular response to salt stress [GO:0071472]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to tumor necrosis factor [GO:0071356]; chorio-allantoic fusion [GO:0060710]; ERK1 and ERK2 cascade [GO:0070371]; heart development [GO:0007507]; MAPK cascade [GO:0000165]; mesendoderm development [GO:0048382]; mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; multicellular organism growth [GO:0035264]; negative regulation of erythrocyte differentiation [GO:0045647]; negative regulation of mitotic cell cycle phase transition [GO:1901991]; neural tube development [GO:0021915]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; nuclear-transcribed mRNA catabolic process, deadenylation-independent decay [GO:0031086]; p38MAPK cascade [GO:0038066]; phosphatidylinositol 3-kinase signaling [GO:0014065]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of intracellular mRNA localization [GO:1904582]; positive regulation of monocyte differentiation [GO:0045657]; positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900153]; proepicardium development [GO:0003342]; protein kinase B signaling [GO:0043491]; regulation of B cell differentiation [GO:0045577]; regulation of gene expression [GO:0010468]; regulation of keratinocyte apoptotic process [GO:1902172]; regulation of keratinocyte differentiation [GO:0045616]; regulation of keratinocyte proliferation [GO:0010837]; regulation of mRNA 3'-end processing [GO:0031440]; regulation of mRNA stability [GO:0043488]; regulation of myoblast differentiation [GO:0045661]; regulation of stem cell proliferation [GO:0072091]; response to wounding [GO:0009611]; spongiotrophoblast layer development [GO:0060712]; T cell differentiation in thymus [GO:0033077]; vasculogenesis [GO:0001570]","GO:0000165; GO:0000288; GO:0000932; GO:0001570; GO:0003342; GO:0003677; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0006397; GO:0006915; GO:0007507; GO:0008283; GO:0009611; GO:0010468; GO:0010837; GO:0014065; GO:0021915; GO:0031086; GO:0031440; GO:0032869; GO:0033077; GO:0035264; GO:0035925; GO:0038066; GO:0043488; GO:0043491; GO:0044344; GO:0045577; GO:0045600; GO:0045616; GO:0045647; GO:0045657; GO:0045661; GO:0046872; GO:0048382; GO:0051028; GO:0060710; GO:0060712; GO:0061158; GO:0070371; GO:0071320; GO:0071356; GO:0071364; GO:0071375; GO:0071385; GO:0071456; GO:0071472; GO:0071560; GO:0071889; GO:0072091; GO:0097403; GO:1900153; GO:1901991; GO:1902172; GO:1904582; GO:1990904"
"FUN_007964","ME8","ptg000002l:6623713-6628250","Q9GKX6","Galactose mutarotase (EC 5.1.3.3) (Aldose 1-epimerase)","Sus scrofa (Pig)","galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]","GO:0004034; GO:0005737; GO:0006006; GO:0030246; GO:0033499"
"FUN_008036","ME6","ptg000002l:7412717-7415329","Q9Z186","Glucose-6-phosphatase 2 (G-6-Pase 2) (G6Pase 2) (EC 3.1.3.9) (Islet-specific glucose-6-phosphatase catalytic subunit-related protein)","Mus musculus (Mouse)","gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glucose homeostasis [GO:0042593]; regulation of insulin secretion [GO:0050796]","GO:0005783; GO:0005789; GO:0006094; GO:0016020; GO:0016787; GO:0042593; GO:0050796; GO:0051156"
"FUN_008237","ME13","ptg000002l:9549733-9562655","Q29RK2","Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)","Bos taurus (Bovine)","gluconeogenesis [GO:0006094]; lipid metabolic process [GO:0006629]; NADH metabolic process [GO:0006734]; NADP metabolic process [GO:0006739]; negative regulation of gene expression [GO:0010629]; positive regulation by host of viral process [GO:0044794]; pyruvate metabolic process [GO:0006090]; viral release from host cell [GO:0019076]; viral RNA genome packaging [GO:0019074]","GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872"
"FUN_008282","ME3","ptg000002l:9911971-9929166","Q9VCU9","Endoribonuclease Dcr-1 (Protein dicer-1) (EC 3.1.26.-)","Drosophila melanogaster (Fruit fly)","apoptotic DNA fragmentation [GO:0006309]; dendrite morphogenesis [GO:0048813]; dsRNA transport [GO:0033227]; germ-line stem cell division [GO:0042078]; germarium-derived female germ-line cyst formation [GO:0030727]; germarium-derived oocyte fate determination [GO:0007294]; miRNA processing [GO:0035196]; mitotic cell cycle, embryonic [GO:0045448]; pole cell formation [GO:0007279]; pre-miRNA processing [GO:0031054]; response to starvation [GO:0042594]; RISC complex assembly [GO:0070922]; RNA phosphodiester bond hydrolysis [GO:0090501]; RNA-mediated post-transcriptional gene silencing [GO:0035194]; segment polarity determination [GO:0007367]; siRNA processing [GO:0030422]","GO:0003723; GO:0003727; GO:0004386; GO:0004525; GO:0004530; GO:0005524; GO:0005737; GO:0006309; GO:0007279; GO:0007294; GO:0007367; GO:0016442; GO:0016443; GO:0030422; GO:0030727; GO:0031054; GO:0033227; GO:0035194; GO:0035196; GO:0042078; GO:0042594; GO:0045448; GO:0046872; GO:0048813; GO:0070578; GO:0070883; GO:0070922; GO:0090501"
"FUN_008296","ME1","ptg000002l:10054447-10061170","Q9DBY1","E3 ubiquitin-protein ligase synoviolin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase synoviolin) (Synovial apoptosis inhibitor 1)","Mus musculus (Mouse)","ERAD pathway [GO:0036503]; immature B cell differentiation [GO:0002327]; in utero embryonic development [GO:0001701]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]; protein catabolic process [GO:0030163]; protein K48-linked ubiquitination [GO:0070936]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; response to unfolded protein [GO:0006986]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent ERAD pathway [GO:0030433]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0000839; GO:0001701; GO:0002327; GO:0005654; GO:0005783; GO:0005790; GO:0006511; GO:0006986; GO:0016567; GO:0030163; GO:0030433; GO:0030970; GO:0036503; GO:0036513; GO:0044322; GO:0046872; GO:0050821; GO:0051082; GO:0051087; GO:0051117; GO:0061630; GO:0070059; GO:0070936; GO:1902236; GO:1990381"
"FUN_008385","ME6","ptg000002l:11034782-11037348","F1NZI4","Protein-glucosylgalactosylhydroxylysine glucosidase (EC 3.2.1.107) (Acid trehalase-like protein 1)","Gallus gallus (Chicken)","carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005829; GO:0005975; GO:0047402"
"FUN_008387","ME3","ptg000002l:11042230-11047456","Q54KX5","Protein-glucosylgalactosylhydroxylysine glucosidase (EC 3.2.1.107) (Acid trehalase-like protein 1)","Dictyostelium discoideum (Social amoeba)","carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005576; GO:0005975; GO:0047402"
"FUN_008588","ME3","ptg000002l:13126776-13192147","Q5U3U3","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)","Danio rerio (Zebrafish) (Brachydanio rerio)","fatty acid beta-oxidation [GO:0006635]","GO:0004095; GO:0005739; GO:0005743; GO:0006635; GO:0008458"
"FUN_008617","ME33","ptg000002l:13675438-13682105","Q5XTS1","Calcium-independent phospholipase A2-gamma (EC 3.1.1.-) (EC 3.1.1.5) (Group VIB calcium-independent phospholipase A2) (Intracellular membrane-associated calcium-independent phospholipase A2 gamma) (iPLA2-gamma) (Patatin-like phospholipase domain-containing protein 8)","Oryctolagus cuniculus (Rabbit)","arachidonic acid metabolic process [GO:0019369]; cardiolipin metabolic process [GO:0032048]; lipid catabolic process [GO:0016042]; lipid homeostasis [GO:0055088]; triglyceride homeostasis [GO:0070328]","GO:0004622; GO:0005739; GO:0005777; GO:0005778; GO:0005789; GO:0008970; GO:0016020; GO:0016042; GO:0019369; GO:0031966; GO:0032048; GO:0047499; GO:0055088; GO:0070328; GO:0102545"
"FUN_008660","ME14","ptg000002l:14136576-14138681","Q5R9Y4","Ras-related protein Rab-7a (EC 3.6.5.2)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","early endosome to late endosome transport [GO:0045022]; endosome to plasma membrane protein transport [GO:0099638]; lipid catabolic process [GO:0016042]; lipophagy [GO:0061724]; phagosome acidification [GO:0090383]; phagosome-lysosome fusion [GO:0090385]","GO:0000421; GO:0003925; GO:0005525; GO:0005739; GO:0005765; GO:0005770; GO:0005811; GO:0005829; GO:0016042; GO:0030670; GO:0031902; GO:0031966; GO:0033162; GO:0045022; GO:0045335; GO:0061724; GO:0090383; GO:0090385; GO:0099638"
"FUN_008934","ME8","ptg000004l:622874-629747","A5D7I4","Exostosin-1 (EC 2.4.1.224) (EC 2.4.1.225) (Glucuronosyl-N-acetylglucosaminyl-proteoglycan/N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase) (Multiple exostoses protein 1 homolog)","Bos taurus (Bovine)","antigen processing and presentation [GO:0019882]; axon guidance [GO:0007411]; basement membrane organization [GO:0071711]; blood vessel remodeling [GO:0001974]; BMP signaling pathway [GO:0030509]; bone resorption [GO:0045453]; canonical Wnt signaling pathway [GO:0060070]; cartilage development involved in endochondral bone morphogenesis [GO:0060351]; cell adhesion mediated by integrin [GO:0033627]; cell fate commitment [GO:0045165]; cellular response to virus [GO:0098586]; chondrocyte hypertrophy [GO:0003415]; chondrocyte proliferation [GO:0035988]; chondroitin sulfate metabolic process [GO:0030204]; collagen fibril organization [GO:0030199]; cranial skeletal system development [GO:1904888]; dendrite self-avoidance [GO:0070593]; dendritic cell migration [GO:0036336]; developmental growth involved in morphogenesis [GO:0060560]; embryonic skeletal joint development [GO:0072498]; endochondral bone growth [GO:0003416]; endochondral ossification [GO:0001958]; endoderm development [GO:0007492]; epithelial tube branching involved in lung morphogenesis [GO:0060441]; fear response [GO:0042596]; fibroblast growth factor receptor signaling pathway [GO:0008543]; fluid transport [GO:0042044]; gastrulation [GO:0007369]; gene expression [GO:0010467]; glandular epithelial cell differentiation [GO:0002067]; glomerular basement membrane development [GO:0032836]; hair follicle morphogenesis [GO:0031069]; heart contraction [GO:0060047]; heart field specification [GO:0003128]; hematopoietic stem cell differentiation [GO:0060218]; hematopoietic stem cell homeostasis [GO:0061484]; hematopoietic stem cell migration to bone marrow [GO:0097241]; heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process [GO:0015014]; heparin biosynthetic process [GO:0030210]; hypersensitivity [GO:0002524]; leukocyte tethering or rolling [GO:0050901]; limb joint morphogenesis [GO:0036022]; lymphocyte adhesion to endothelial cell of high endothelial venule [GO:0036339]; lymphocyte migration into lymphoid organs [GO:0097021]; mesenchymal cell differentiation involved in bone development [GO:1901706]; mesoderm development [GO:0007498]; motor behavior [GO:0061744]; multicellular organism growth [GO:0035264]; multicellular organismal water homeostasis [GO:0050891]; neural crest cell differentiation [GO:0014033]; olfactory bulb development [GO:0021772]; optic nerve development [GO:0021554]; ossification involved in bone maturation [GO:0043931]; perichondral bone morphogenesis [GO:0061974]; podocyte differentiation [GO:0072112]; protein catabolic process [GO:0030163]; protein glycosylation [GO:0006486]; protein-containing complex assembly [GO:0065003]; regulation of blood pressure [GO:0008217]; response to heparin [GO:0071503]; response to leukemia inhibitory factor [GO:1990823]; response to light intensity [GO:0009642]; sebaceous gland development [GO:0048733]; smoothened signaling pathway involved in lung development [GO:0060506]; social behavior [GO:0035176]; sodium ion homeostasis [GO:0055078]; stem cell division [GO:0017145]; stomach development [GO:0062094]; sulfation [GO:0051923]; sweat gland development [GO:0060792]; synaptic transmission, glutamatergic [GO:0035249]; tight junction organization [GO:0120193]; TNFSF11-mediated signaling pathway [GO:0071847]; vacuole organization [GO:0007033]; vasodilation [GO:0042311]; vocalization behavior [GO:0071625]; wound healing [GO:0042060]","GO:0000139; GO:0001958; GO:0001974; GO:0002067; GO:0002524; GO:0003128; GO:0003415; GO:0003416; GO:0005789; GO:0005794; GO:0006486; GO:0007033; GO:0007369; GO:0007411; GO:0007492; GO:0007498; GO:0008217; GO:0008375; GO:0008543; GO:0009642; GO:0010467; GO:0014033; GO:0015014; GO:0015020; GO:0016757; GO:0017145; GO:0019882; GO:0021554; GO:0021772; GO:0030163; GO:0030199; GO:0030204; GO:0030210; GO:0030509; GO:0031069; GO:0032836; GO:0033627; GO:0035176; GO:0035249; GO:0035264; GO:0035988; GO:0036022; GO:0036336; GO:0036339; GO:0042044; GO:0042060; GO:0042311; GO:0042596; GO:0042803; GO:0043931; GO:0045165; GO:0045202; GO:0045453; GO:0046872; GO:0046982; GO:0048733; GO:0050508; GO:0050509; GO:0050891; GO:0050901; GO:0051923; GO:0055078; GO:0060047; GO:0060070; GO:0060218; GO:0060351; GO:0060441; GO:0060506; GO:0060560; GO:0060792; GO:0061484; GO:0061744; GO:0061974; GO:0062094; GO:0065003; GO:0070593; GO:0071503; GO:0071625; GO:0071711; GO:0071847; GO:0072112; GO:0072498; GO:0097021; GO:0097241; GO:0098586; GO:0120193; GO:1901706; GO:1904888; GO:1990823"
"FUN_009346","ME19","ptg000004l:5571350-5575771","P63016","Paired box protein Pax-6 (Oculorhombin)","Rattus norvegicus (Rat)","anatomical structure development [GO:0048856]; anterior/posterior pattern specification [GO:0009952]; astrocyte differentiation [GO:0048708]; axon guidance [GO:0007411]; axonogenesis [GO:0007409]; blood vessel development [GO:0001568]; brain development [GO:0007420]; camera-type eye development [GO:0043010]; cell differentiation [GO:0030154]; cell fate commitment [GO:0045165]; cell fate determination [GO:0001709]; cell population proliferation [GO:0008283]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular response to prostaglandin E stimulus [GO:0071380]; cellular response to xenobiotic stimulus [GO:0071466]; central nervous system development [GO:0007417]; cerebellum development [GO:0021549]; cerebral cortex development [GO:0021987]; cerebral cortex regionalization [GO:0021796]; chromatin remodeling [GO:0006338]; commitment of neuronal cell to specific neuron type in forebrain [GO:0021902]; cornea development in camera-type eye [GO:0061303]; DNA demethylation [GO:0080111]; DNA methylation [GO:0006306]; dorsal/ventral axis specification [GO:0009950]; dorsal/ventral pattern formation [GO:0009953]; embryonic camera-type eye morphogenesis [GO:0048596]; epithelial cell development [GO:0002064]; establishment of mitotic spindle orientation [GO:0000132]; eye photoreceptor cell development [GO:0042462]; forebrain development [GO:0030900]; forebrain dorsal/ventral pattern formation [GO:0021798]; forebrain-midbrain boundary formation [GO:0021905]; gene expression [GO:0010467]; glandular epithelial cell differentiation [GO:0002067]; glucose homeostasis [GO:0042593]; habenula development [GO:0021986]; hindbrain development [GO:0030902]; histone acetylation [GO:0016573]; insulin metabolic process [GO:1901142]; interkinetic nuclear migration [GO:0022027]; iris morphogenesis [GO:0061072]; keratinocyte differentiation [GO:0030216]; lacrimal gland development [GO:0032808]; learned vocalization behavior or vocal learning [GO:0098598]; lens development in camera-type eye [GO:0002088]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of neural precursor cell proliferation [GO:2000178]; negative regulation of neuroblast proliferation [GO:0007406]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural crest cell migration [GO:0001755]; neural precursor cell proliferation [GO:0061351]; neuroblast proliferation [GO:0007405]; neuron differentiation [GO:0030182]; neuron migration [GO:0001764]; olfactory bulb development [GO:0021772]; olfactory bulb mitral cell layer development [GO:0061034]; oligodendrocyte cell fate specification [GO:0021778]; pallium development [GO:0021543]; pancreatic A cell development [GO:0003322]; pancreatic A cell differentiation [GO:0003310]; pituitary gland development [GO:0021983]; positive regulation of cell death [GO:0010942]; positive regulation of cell fate specification [GO:0042660]; positive regulation of core promoter binding [GO:1904798]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of epithelial cell differentiation [GO:0030858]; positive regulation of gene expression [GO:0010628]; positive regulation of glucagon secretion [GO:0070094]; positive regulation of glutamatergic neuron differentiation [GO:0120008]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of neuron migration [GO:2001224]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization to organelle [GO:0033365]; protein phosphorylation [GO:0006468]; regionalization [GO:0003002]; regulation of asymmetric cell division [GO:0009786]; regulation of cell migration [GO:0030334]; regulation of gene expression [GO:0010468]; regulation of neurogenesis [GO:0050767]; regulation of neuron differentiation [GO:0045664]; regulation of neuron projection development [GO:0010975]; regulation of timing of cell differentiation [GO:0048505]; regulation of transcription by RNA polymerase II [GO:0006357]; response to ethanol [GO:0045471]; response to wounding [GO:0009611]; retina development in camera-type eye [GO:0060041]; rhombomere morphogenesis [GO:0021593]; salivary gland morphogenesis [GO:0007435]; sensory neuron migration [GO:1904937]; signal transduction involved in regulation of gene expression [GO:0023019]; smoothened signaling pathway [GO:0007224]; spinal cord development [GO:0021510]; telencephalon regionalization [GO:0021978]; transcription by RNA polymerase II [GO:0006366]; type B pancreatic cell differentiation [GO:0003309]; ventral spinal cord development [GO:0021517]","GO:0000122; GO:0000132; GO:0000785; GO:0000976; GO:0000978; GO:0000979; GO:0000981; GO:0001221; GO:0001227; GO:0001228; GO:0001568; GO:0001709; GO:0001755; GO:0001764; GO:0001933; GO:0002052; GO:0002064; GO:0002067; GO:0002088; GO:0003002; GO:0003309; GO:0003310; GO:0003322; GO:0003677; GO:0003680; GO:0003682; GO:0003690; GO:0003700; GO:0003723; GO:0005634; GO:0005737; GO:0006306; GO:0006338; GO:0006357; GO:0006366; GO:0006468; GO:0007224; GO:0007405; GO:0007406; GO:0007409; GO:0007411; GO:0007417; GO:0007420; GO:0007435; GO:0008283; GO:0008285; GO:0009611; GO:0009786; GO:0009950; GO:0009952; GO:0009953; GO:0010467; GO:0010468; GO:0010628; GO:0010942; GO:0010975; GO:0016573; GO:0019901; GO:0021510; GO:0021517; GO:0021543; GO:0021549; GO:0021593; GO:0021772; GO:0021778; GO:0021796; GO:0021798; GO:0021902; GO:0021905; GO:0021978; GO:0021983; GO:0021986; GO:0021987; GO:0022027; GO:0023019; GO:0030154; GO:0030182; GO:0030216; GO:0030334; GO:0030858; GO:0030900; GO:0030902; GO:0031490; GO:0031625; GO:0032808; GO:0032869; GO:0033365; GO:0035035; GO:0042462; GO:0042593; GO:0042660; GO:0043010; GO:0043565; GO:0044344; GO:0045165; GO:0045471; GO:0045664; GO:0045665; GO:0045893; GO:0045944; GO:0048505; GO:0048596; GO:0048708; GO:0048856; GO:0050680; GO:0050767; GO:0060041; GO:0061034; GO:0061072; GO:0061303; GO:0061351; GO:0070094; GO:0070410; GO:0070412; GO:0071333; GO:0071380; GO:0071466; GO:0071837; GO:0080111; GO:0098598; GO:0120008; GO:1901142; GO:1904798; GO:1904937; GO:1990830; GO:1990837; GO:2000178; GO:2001224"
