gene_id,species,group_id,type,conservation_level
FUN_000585-T1,Apul,OG_00143,three_way,low
Peve_00034705,Peve,OG_00143,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29297.t1,Ptua,OG_00143,three_way,low
FUN_000586-T1,Apul,OG_00144,three_way,medium
Peve_00025314,Peve,OG_00144,three_way,medium
Pocillopora_meandrina_HIv1___TS.g6498.t2,Ptua,OG_00144,three_way,medium
FUN_000588-T1,Apul,OG_00145,three_way,high
Peve_00025320,Peve,OG_00145,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29293.t3,Ptua,OG_00145,three_way,high
FUN_000591-T1,Apul,OG_00146,three_way,medium
Peve_00025321,Peve,OG_00146,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29291.t1,Ptua,OG_00146,three_way,medium
FUN_000592-T1,Apul,OG_00147,three_way,medium
Peve_00025298,Peve,OG_00147,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29290.t1,Ptua,OG_00147,three_way,medium
FUN_000593-T1,Apul,OG_00148,three_way,medium
Peve_00025299,Peve,OG_00148,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29289.t1,Ptua,OG_00148,three_way,medium
FUN_000595-T1,Apul,OG_00149,three_way,medium
Peve_00041242,Peve,OG_00149,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29286.t2,Ptua,OG_00149,three_way,medium
FUN_000596-T1,Apul,OG_00150,three_way,high
Peve_00041271,Peve,OG_00150,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29285.t1,Ptua,OG_00150,three_way,high
FUN_000597-T1,Apul,OG_00151,three_way,low
Peve_00041252,Peve,OG_00151,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29284.t1,Ptua,OG_00151,three_way,low
FUN_000606-T1,Apul,OG_00152,three_way,medium
Peve_00041267,Peve,OG_00152,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.13383_t,Ptua,OG_00152,three_way,medium
FUN_000607-T1,Apul,OG_00153,three_way,medium
Peve_00041268,Peve,OG_00153,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g2497.t1,Ptua,OG_00153,three_way,medium
FUN_000608-T1,Apul,OG_00154,three_way,medium
Peve_00041270,Peve,OG_00154,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g2496.t1,Ptua,OG_00154,three_way,medium
FUN_000609-T1,Apul,OG_00155,three_way,medium
Peve_00013321,Peve,OG_00155,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1721.t1,Ptua,OG_00155,three_way,medium
FUN_000610-T1,Apul,OG_00156,three_way,medium
Peve_00013320,Peve,OG_00156,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1720.t1,Ptua,OG_00156,three_way,medium
FUN_000612-T1,Apul,OG_00157,three_way,high
Peve_00023943,Peve,OG_00157,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g1719.t1,Ptua,OG_00157,three_way,high
FUN_000614-T1,Apul,OG_00158,three_way,medium
Peve_00036774,Peve,OG_00158,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1715.t1,Ptua,OG_00158,three_way,medium
FUN_000616-T1,Apul,OG_00159,three_way,medium
Peve_00036773,Peve,OG_00159,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1713.t1,Ptua,OG_00159,three_way,medium
FUN_000617-T3,Apul,OG_00160,three_way,medium
Peve_00036770,Peve,OG_00160,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1710.t1,Ptua,OG_00160,three_way,medium
FUN_000618-T1,Apul,OG_00161,three_way,medium
Peve_00043948,Peve,OG_00161,three_way,medium
Pocillopora_meandrina_HIv1___TS.g4276.t2,Ptua,OG_00161,three_way,medium
FUN_000620-T1,Apul,OG_00162,three_way,medium
Peve_00017114,Peve,OG_00162,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1866.t1,Ptua,OG_00162,three_way,medium
FUN_000637-T1,Apul,OG_00163,three_way,high
Peve_00012867,Peve,OG_00163,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g16016.t1,Ptua,OG_00163,three_way,high
FUN_000639-T1,Apul,OG_00164,three_way,medium
Peve_00011494,Peve,OG_00164,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1868.t2,Ptua,OG_00164,three_way,medium
FUN_000640-T1,Apul,OG_00165,three_way,medium
Peve_00030248,Peve,OG_00165,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1812.t1,Ptua,OG_00165,three_way,medium
FUN_000641-T1,Apul,OG_00166,three_way,low
Peve_00012249,Peve,OG_00166,three_way,low
Pocillopora_meandrina_HIv1___TS.g17921.t4,Ptua,OG_00166,three_way,low
FUN_000643-T2,Apul,OG_00167,three_way,low
Peve_00029422,Peve,OG_00167,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1780.t1,Ptua,OG_00167,three_way,low
FUN_000644-T1,Apul,OG_00168,three_way,low
Peve_00029424,Peve,OG_00168,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1779.t1,Ptua,OG_00168,three_way,low
FUN_000645-T1,Apul,OG_00169,three_way,low
Peve_00029425,Peve,OG_00169,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1773.t1,Ptua,OG_00169,three_way,low
FUN_000856-T1,Apul,OG_00170,three_way,medium
Peve_00017112,Peve,OG_00170,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1864.t1,Ptua,OG_00170,three_way,medium
FUN_000857-T1,Apul,OG_00171,three_way,high
Peve_00004526,Peve,OG_00171,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g1863.t1,Ptua,OG_00171,three_way,high
FUN_000859-T2,Apul,OG_00172,three_way,medium
Peve_00004524,Peve,OG_00172,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1862.t1,Ptua,OG_00172,three_way,medium
FUN_000861-T1,Apul,OG_00173,three_way,low
Peve_00004523,Peve,OG_00173,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1861.t1,Ptua,OG_00173,three_way,low
FUN_000862-T1,Apul,OG_00174,three_way,medium
Peve_00004534,Peve,OG_00174,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1860.t1,Ptua,OG_00174,three_way,medium
FUN_000863-T1,Apul,OG_00175,three_way,low
Peve_00004533,Peve,OG_00175,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1859.t1,Ptua,OG_00175,three_way,low
FUN_000867-T1,Apul,OG_00176,three_way,medium
Peve_00021321,Peve,OG_00176,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1836.t1,Ptua,OG_00176,three_way,medium
FUN_000870-T1,Apul,OG_00177,three_way,high
Peve_00002066,Peve,OG_00177,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g1813.t1,Ptua,OG_00177,three_way,high
FUN_000871-T1,Apul,OG_00178,three_way,medium
Peve_00002056,Peve,OG_00178,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1814.t1,Ptua,OG_00178,three_way,medium
FUN_000872-T1,Apul,OG_00179,three_way,low
Peve_00002057,Peve,OG_00179,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g1815.t1,Ptua,OG_00179,three_way,low
FUN_000873-T1,Apul,OG_00180,three_way,medium
Peve_00002058,Peve,OG_00180,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g1816.t2,Ptua,OG_00180,three_way,medium
FUN_000876-T1,Apul,OG_00181,three_way,medium
Peve_00039671,Peve,OG_00181,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29425.t1,Ptua,OG_00181,three_way,medium
FUN_000877-T1,Apul,OG_00182,three_way,high
Peve_00039677,Peve,OG_00182,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29428.t1,Ptua,OG_00182,three_way,high
FUN_000878-T1,Apul,OG_00183,three_way,low
Peve_00039668,Peve,OG_00183,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29429.t1,Ptua,OG_00183,three_way,low
FUN_000879-T1,Apul,OG_00184,three_way,high
Peve_00039669,Peve,OG_00184,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29430.t1,Ptua,OG_00184,three_way,high
FUN_000880-T1,Apul,OG_00185,three_way,medium
Peve_00039672,Peve,OG_00185,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29432.t1,Ptua,OG_00185,three_way,medium
FUN_000885-T1,Apul,OG_00186,three_way,low
Peve_00029323,Peve,OG_00186,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29436.t1,Ptua,OG_00186,three_way,low
FUN_000891-T1,Apul,OG_00187,three_way,medium
Peve_00017797,Peve,OG_00187,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29442.t1,Ptua,OG_00187,three_way,medium
FUN_000892-T1,Apul,OG_00188,three_way,high
Peve_00026758,Peve,OG_00188,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29444.t1,Ptua,OG_00188,three_way,high
FUN_000894-T1,Apul,OG_00189,three_way,medium
Peve_00026759,Peve,OG_00189,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29445.t1,Ptua,OG_00189,three_way,medium
FUN_000895-T1,Apul,OG_00190,three_way,medium
Peve_00026757,Peve,OG_00190,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29446.t1,Ptua,OG_00190,three_way,medium
FUN_000896-T1,Apul,OG_00191,three_way,low
Peve_00009744,Peve,OG_00191,three_way,low
Pocillopora_meandrina_HIv1___TS.g6634.t1,Ptua,OG_00191,three_way,low
FUN_000898-T1,Apul,OG_00192,three_way,high
Peve_00009741,Peve,OG_00192,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29449.t1,Ptua,OG_00192,three_way,high
FUN_000899-T1,Apul,OG_00193,three_way,high
Peve_00009739,Peve,OG_00193,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29450.t1,Ptua,OG_00193,three_way,high
FUN_000900-T1,Apul,OG_00194,three_way,high
Peve_00009738,Peve,OG_00194,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29451.t1,Ptua,OG_00194,three_way,high
FUN_000905-T1,Apul,OG_00195,three_way,medium
Peve_00009733,Peve,OG_00195,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29456.t1,Ptua,OG_00195,three_way,medium
FUN_000908-T1,Apul,OG_00196,three_way,medium
Peve_00010044,Peve,OG_00196,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29495.t1,Ptua,OG_00196,three_way,medium
FUN_000909-T1,Apul,OG_00197,three_way,low
Peve_00010043,Peve,OG_00197,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29494.t1,Ptua,OG_00197,three_way,low
FUN_000910-T1,Apul,OG_00198,three_way,medium
Peve_00010061,Peve,OG_00198,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29492.t1,Ptua,OG_00198,three_way,medium
FUN_000912-T1,Apul,OG_00199,three_way,medium
Peve_00010054,Peve,OG_00199,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29489.t1,Ptua,OG_00199,three_way,medium
FUN_000914-T1,Apul,OG_00200,three_way,high
Peve_00033029,Peve,OG_00200,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29486.t1,Ptua,OG_00200,three_way,high
FUN_000915-T1,Apul,OG_00201,three_way,medium
Peve_00044966,Peve,OG_00201,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29485.t1,Ptua,OG_00201,three_way,medium
FUN_000916-T1,Apul,OG_00202,three_way,high
Peve_00044970,Peve,OG_00202,three_way,high
Pocillopora_meandrina_HIv1___TS.g6672.t1,Ptua,OG_00202,three_way,high
FUN_000918-T1,Apul,OG_00203,three_way,medium
Peve_00044972,Peve,OG_00203,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29483.t1,Ptua,OG_00203,three_way,medium
FUN_000920-T1,Apul,OG_00204,three_way,low
Peve_00044963,Peve,OG_00204,three_way,low
Pocillopora_meandrina_HIv1___TS.g6665.t2,Ptua,OG_00204,three_way,low
FUN_000922-T1,Apul,OG_00205,three_way,medium
Peve_00044965,Peve,OG_00205,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29474.t1,Ptua,OG_00205,three_way,medium
FUN_000924-T1,Apul,OG_00206,three_way,medium
Peve_00044968,Peve,OG_00206,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29471.t1,Ptua,OG_00206,three_way,medium
FUN_000926-T1,Apul,OG_00207,three_way,medium
Peve_00009718,Peve,OG_00207,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29467.t1,Ptua,OG_00207,three_way,medium
FUN_000927-T1,Apul,OG_00208,three_way,low
Peve_00009719,Peve,OG_00208,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29466.t1,Ptua,OG_00208,three_way,low
FUN_000928-T1,Apul,OG_00209,three_way,medium
Peve_00009720,Peve,OG_00209,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29465.t1,Ptua,OG_00209,three_way,medium
FUN_000929-T1,Apul,OG_00210,three_way,high
Peve_00009722,Peve,OG_00210,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29464.t1,Ptua,OG_00210,three_way,high
FUN_000930-T1,Apul,OG_00211,three_way,medium
Peve_00009721,Peve,OG_00211,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29463.t1,Ptua,OG_00211,three_way,medium
FUN_000931-T1,Apul,OG_00212,three_way,medium
Peve_00009723,Peve,OG_00212,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29462.t1,Ptua,OG_00212,three_way,medium
FUN_000932-T1,Apul,OG_00213,three_way,high
Peve_00009724,Peve,OG_00213,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29460.t1,Ptua,OG_00213,three_way,high
FUN_000933-T1,Apul,OG_00214,three_way,low
Peve_00009727,Peve,OG_00214,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29459.t1,Ptua,OG_00214,three_way,low
FUN_000934-T1,Apul,OG_00215,three_way,medium
Peve_00009728,Peve,OG_00215,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29458.t1,Ptua,OG_00215,three_way,medium
FUN_000935-T1,Apul,OG_00216,three_way,high
Peve_00009730,Peve,OG_00216,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29457.t1,Ptua,OG_00216,three_way,high
FUN_000943-T1,Apul,OG_00217,three_way,medium
Peve_00010048,Peve,OG_00217,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29499.t1,Ptua,OG_00217,three_way,medium
FUN_000944-T1,Apul,OG_00218,three_way,high
Peve_00010049,Peve,OG_00218,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29500.t1,Ptua,OG_00218,three_way,high
FUN_000945-T1,Apul,OG_00219,three_way,medium
Peve_00010050,Peve,OG_00219,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29501.t1,Ptua,OG_00219,three_way,medium
FUN_000946-T1,Apul,OG_00220,three_way,medium
Peve_00031012,Peve,OG_00220,three_way,medium
Pocillopora_meandrina_HIv1___TS.g6689.t1a,Ptua,OG_00220,three_way,medium
FUN_000948-T1,Apul,OG_00221,three_way,medium
Peve_00031011,Peve,OG_00221,three_way,medium
Pocillopora_meandrina_HIv1___TS.g6689.t1b,Ptua,OG_00221,three_way,medium
FUN_000953-T1,Apul,OG_00222,three_way,high
Peve_00010057,Peve,OG_00222,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29503.t1,Ptua,OG_00222,three_way,high
FUN_000957-T1,Apul,OG_00223,three_way,low
Peve_00010040,Peve,OG_00223,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29507.t1,Ptua,OG_00223,three_way,low
FUN_000959-T1,Apul,OG_00224,three_way,low
Peve_00021381,Peve,OG_00224,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g2549.t1,Ptua,OG_00224,three_way,low
FUN_000960-T1,Apul,OG_00225,three_way,high
Peve_00021379,Peve,OG_00225,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.13437_t,Ptua,OG_00225,three_way,high
FUN_000961-T1,Apul,OG_00226,three_way,medium
Peve_00008026,Peve,OG_00226,three_way,medium
Pocillopora_meandrina_HIv1___TS.g5059.t2,Ptua,OG_00226,three_way,medium
FUN_000962-T1,Apul,OG_00227,three_way,medium
Peve_00008025,Peve,OG_00227,three_way,medium
Pocillopora_meandrina_HIv1___TS.g5027.t1,Ptua,OG_00227,three_way,medium
FUN_000971-T1,Apul,OG_00228,three_way,medium
Peve_00007801,Peve,OG_00228,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29136.t1,Ptua,OG_00228,three_way,medium
FUN_000972-T1,Apul,OG_00229,three_way,medium
Peve_00007807,Peve,OG_00229,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29135.t2,Ptua,OG_00229,three_way,medium
FUN_000973-T1,Apul,OG_00230,three_way,medium
Peve_00007808,Peve,OG_00230,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29134.t1,Ptua,OG_00230,three_way,medium
FUN_000977-T1,Apul,OG_00231,three_way,medium
Peve_00007809,Peve,OG_00231,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29137.t1,Ptua,OG_00231,three_way,medium
FUN_000980-T1,Apul,OG_00232,three_way,medium
Peve_00008728,Peve,OG_00232,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29142.t1,Ptua,OG_00232,three_way,medium
FUN_000987-T1,Apul,OG_00233,three_way,medium
Peve_00022148,Peve,OG_00233,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29210.t1,Ptua,OG_00233,three_way,medium
FUN_000988-T1,Apul,OG_00234,three_way,high
Peve_00022149,Peve,OG_00234,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29209.t1,Ptua,OG_00234,three_way,high
FUN_000989-T1,Apul,OG_00235,three_way,high
Peve_00022150,Peve,OG_00235,three_way,high
Pocillopora_meandrina_HIv1___TS.g6419.t2,Ptua,OG_00235,three_way,high
FUN_000990-T1,Apul,OG_00236,three_way,medium
Peve_00022152,Peve,OG_00236,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29207.t1,Ptua,OG_00236,three_way,medium
FUN_000992-T1,Apul,OG_00237,three_way,high
Peve_00004455,Peve,OG_00237,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29194.t1,Ptua,OG_00237,three_way,high
FUN_000994-T1,Apul,OG_00238,three_way,high
Peve_00004444,Peve,OG_00238,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29192.t1,Ptua,OG_00238,three_way,high
FUN_000995-T1,Apul,OG_00239,three_way,low
Peve_00004445,Peve,OG_00239,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29191.t1,Ptua,OG_00239,three_way,low
FUN_000996-T1,Apul,OG_00240,three_way,low
Peve_00004446,Peve,OG_00240,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29189.t1,Ptua,OG_00240,three_way,low
FUN_001004-T1,Apul,OG_00241,three_way,low
Peve_00015283,Peve,OG_00241,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29176.t1,Ptua,OG_00241,three_way,low
FUN_001005-T1,Apul,OG_00242,three_way,low
Peve_00015285,Peve,OG_00242,three_way,low
Pocillopora_meandrina_HIv1___TS.g6390.t1,Ptua,OG_00242,three_way,low
FUN_001006-T1,Apul,OG_00243,three_way,medium
Peve_00015278,Peve,OG_00243,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29174.t1,Ptua,OG_00243,three_way,medium
FUN_001007-T1,Apul,OG_00244,three_way,low
Peve_00015280,Peve,OG_00244,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29172.t1,Ptua,OG_00244,three_way,low
FUN_001008-T1,Apul,OG_00245,three_way,low
Peve_00015281,Peve,OG_00245,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29171.t1,Ptua,OG_00245,three_way,low
FUN_001009-T1,Apul,OG_00246,three_way,low
Peve_00041033,Peve,OG_00246,three_way,low
Pocillopora_meandrina_HIv1___TS.g6384.t1,Ptua,OG_00246,three_way,low
FUN_001010-T1,Apul,OG_00247,three_way,low
Peve_00041051,Peve,OG_00247,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29165.t1,Ptua,OG_00247,three_way,low
FUN_001011-T1,Apul,OG_00248,three_way,medium
Peve_00041060,Peve,OG_00248,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29164.t1,Ptua,OG_00248,three_way,medium
FUN_001012-T1,Apul,OG_00249,three_way,medium
Peve_00041036,Peve,OG_00249,three_way,medium
Pocillopora_meandrina_HIv1___TS.g6378.t1,Ptua,OG_00249,three_way,medium
FUN_001013-T1,Apul,OG_00250,three_way,medium
Peve_00041041,Peve,OG_00250,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29162.t1,Ptua,OG_00250,three_way,medium
FUN_001014-T1,Apul,OG_00251,three_way,high
Peve_00041042,Peve,OG_00251,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29161.t1,Ptua,OG_00251,three_way,high
FUN_001016-T1,Apul,OG_00252,three_way,low
Peve_00041043,Peve,OG_00252,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29160.t1,Ptua,OG_00252,three_way,low
FUN_001017-T2,Apul,OG_00253,three_way,medium
Peve_00041044,Peve,OG_00253,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29159.t1,Ptua,OG_00253,three_way,medium
FUN_001018-T1,Apul,OG_00254,three_way,low
Peve_00041046,Peve,OG_00254,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29549.t1,Ptua,OG_00254,three_way,low
FUN_001019-T1,Apul,OG_00255,three_way,medium
Peve_00041047,Peve,OG_00255,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29550.t1,Ptua,OG_00255,three_way,medium
FUN_001020-T1,Apul,OG_00256,three_way,medium
Peve_00041048,Peve,OG_00256,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29551.t1,Ptua,OG_00256,three_way,medium
FUN_001021-T1,Apul,OG_00257,three_way,medium
Peve_00041049,Peve,OG_00257,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29605.t1,Ptua,OG_00257,three_way,medium
FUN_001025-T1,Apul,OG_00258,three_way,low
Peve_00041055,Peve,OG_00258,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g16888.t1,Ptua,OG_00258,three_way,low
FUN_001028-T1,Apul,OG_00259,three_way,low
Peve_00041059,Peve,OG_00259,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29614.t1,Ptua,OG_00259,three_way,low
FUN_001031-T1,Apul,OG_00260,three_way,medium
Peve_00041063,Peve,OG_00260,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29618.t2,Ptua,OG_00260,three_way,medium
FUN_001032-T1,Apul,OG_00261,three_way,low
Peve_00041064,Peve,OG_00261,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29619.t1,Ptua,OG_00261,three_way,low
FUN_001033-T1,Apul,OG_00262,three_way,low
Peve_00041066,Peve,OG_00262,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29620.t2,Ptua,OG_00262,three_way,low
FUN_001034-T1,Apul,OG_00263,three_way,low
Peve_00041067,Peve,OG_00263,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g29623.t1,Ptua,OG_00263,three_way,low
FUN_001041-T1,Apul,OG_00264,three_way,high
Peve_00028475,Peve,OG_00264,three_way,high
Pocillopora_meandrina_HIv1___TS.g6804.t1,Ptua,OG_00264,three_way,high
FUN_001043-T1,Apul,OG_00265,three_way,low
Peve_00035617,Peve,OG_00265,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g4491.t1,Ptua,OG_00265,three_way,low
FUN_001044-T1,Apul,OG_00266,three_way,low
Peve_00041039,Peve,OG_00266,three_way,low
Pocillopora_meandrina_HIv1___TS.g6802.t1a,Ptua,OG_00266,three_way,low
FUN_001046-T1,Apul,OG_00267,three_way,low
Peve_00041040,Peve,OG_00267,three_way,low
Pocillopora_meandrina_HIv1___TS.g6802.t1b,Ptua,OG_00267,three_way,low
FUN_001047-T1,Apul,OG_00268,three_way,low
Peve_00017182,Peve,OG_00268,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g4933.t1,Ptua,OG_00268,three_way,low
FUN_001048-T1,Apul,OG_00269,three_way,low
Peve_00021556,Peve,OG_00269,three_way,low
Pocillopora_meandrina_HIv1___TS.g6801.t1,Ptua,OG_00269,three_way,low
FUN_001049-T1,Apul,OG_00270,three_way,medium
Peve_00021554,Peve,OG_00270,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29627.t1,Ptua,OG_00270,three_way,medium
FUN_001051-T1,Apul,OG_00271,three_way,high
Peve_00021557,Peve,OG_00271,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29625.t1,Ptua,OG_00271,three_way,high
FUN_001052-T1,Apul,OG_00272,three_way,medium
Peve_00021553,Peve,OG_00272,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29624.t1,Ptua,OG_00272,three_way,medium
FUN_001053-T1,Apul,OG_00273,three_way,high
Peve_00023870,Peve,OG_00273,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g29644.t1,Ptua,OG_00273,three_way,high
FUN_001054-T1,Apul,OG_00274,three_way,medium
Peve_00023871,Peve,OG_00274,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29645.t1,Ptua,OG_00274,three_way,medium
FUN_001059-T1,Apul,OG_00275,three_way,medium
Peve_00030107,Peve,OG_00275,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29647.t1,Ptua,OG_00275,three_way,medium
FUN_001061-T2,Apul,OG_00276,three_way,medium
Peve_00005407,Peve,OG_00276,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29648.t1,Ptua,OG_00276,three_way,medium
FUN_001062-T1,Apul,OG_00277,three_way,medium
Peve_00005412,Peve,OG_00277,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g29651.t1,Ptua,OG_00277,three_way,medium
